timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
2.940000,0.835332,1.246140,0.171178,-0.415246,0.278515,-0.009800,-0.093298,-0.138103,0.000000
2.960000,0.827007,1.251681,0.170982,-0.417093,0.275741,-0.009800,-0.092375,-0.138722,0.000000
2.980000,0.818646,1.257166,0.170786,-0.418922,0.272954,-0.009800,-0.091449,-0.139335,0.000000
3.000000,0.810249,1.262596,0.170590,-0.420733,0.270155,-0.009800,-0.090518,-0.139942,0.000000
3.020000,0.801815,1.267970,0.170394,-0.422524,0.267345,-0.009800,-0.089583,-0.140542,0.000000
3.040000,0.793346,1.273287,0.170198,-0.424297,0.264522,-0.009800,-0.088644,-0.141136,0.000000
3.060000,0.784842,1.278548,0.170002,-0.426051,0.261687,-0.009800,-0.087701,-0.141724,0.000000
3.080000,0.776303,1.283752,0.169806,-0.427786,0.258841,-0.009800,-0.086754,-0.142305,0.000000
3.100000,0.767729,1.288898,0.169610,-0.429503,0.255984,-0.009800,-0.085804,-0.142881,0.000000
3.120000,0.759121,1.293988,0.169414,-0.431199,0.253115,-0.009800,-0.084849,-0.143449,0.000000
3.140000,0.750479,1.299020,0.169218,-0.432877,0.250234,-0.009800,-0.083891,-0.144012,0.000000
3.160000,0.741804,1.303994,0.169022,-0.434536,0.247343,-0.009800,-0.082929,-0.144568,0.000000
3.180000,0.733096,1.308911,0.168826,-0.436175,0.244441,-0.009800,-0.081963,-0.145118,0.000000
3.200000,0.724356,1.313769,0.168630,-0.437795,0.241527,-0.009800,-0.080994,-0.145661,0.000000
3.220000,0.715583,1.318569,0.168434,-0.439395,0.238603,-0.009800,-0.080021,-0.146197,0.000000
3.240000,0.706778,1.323310,0.168238,-0.440976,0.235669,-0.009800,-0.079045,-0.146728,0.000000
3.260000,0.697942,1.327993,0.168042,-0.442538,0.232724,-0.009800,-0.078065,-0.147251,0.000000
3.280000,0.689075,1.332616,0.167846,-0.444079,0.229769,-0.009800,-0.077082,-0.147769,0.000000
3.300000,0.680178,1.337180,0.167650,-0.445601,0.226803,-0.009800,-0.076095,-0.148279,0.000000
3.320000,0.671250,1.341685,0.167454,-0.447103,0.223827,-0.009800,-0.075105,-0.148783,0.000000
3.340000,0.662292,1.346130,0.167258,-0.448586,0.220842,-0.009800,-0.074111,-0.149281,0.000000
3.360000,0.653305,1.350516,0.167062,-0.450048,0.217846,-0.009800,-0.073114,-0.149771,0.000000
3.380000,0.644289,1.354841,0.166866,-0.451490,0.214841,-0.009800,-0.072114,-0.150255,0.000000
3.400000,0.635244,1.359106,0.166670,-0.452912,0.211826,-0.009800,-0.071111,-0.150733,0.000000
3.420000,0.626171,1.363311,0.166474,-0.454314,0.208802,-0.009800,-0.070104,-0.151203,0.000000
3.440000,0.617071,1.367455,0.166278,-0.455696,0.205769,-0.009800,-0.069095,-0.151667,0.000000
3.460000,0.607942,1.371539,0.166082,-0.457058,0.202727,-0.009800,-0.068082,-0.152125,0.000000
3.480000,0.598787,1.375561,0.165886,-0.458399,0.199675,-0.009800,-0.067067,-0.152575,0.000000
3.500000,0.589605,1.379523,0.165690,-0.459720,0.196615,-0.009800,-0.066048,-0.153019,0.000000
3.520000,0.580397,1.383423,0.165494,-0.461021,0.193546,-0.009800,-0.065026,-0.153456,0.000000
3.540000,0.571163,1.387261,0.165298,-0.462301,0.190468,-0.009800,-0.064002,-0.153886,0.000000
3.560000,0.561904,1.391038,0.165102,-0.463560,0.187382,-0.009800,-0.062975,-0.154309,0.000000
3.580000,0.552620,1.394753,0.164906,-0.464799,0.184287,-0.009800,-0.061944,-0.154726,0.000000
3.600000,0.543311,1.398407,0.164710,-0.466017,0.181184,-0.009800,-0.060912,-0.155135,0.000000
3.620000,0.533978,1.401998,0.164514,-0.467215,0.178074,-0.009800,-0.059876,-0.155538,0.000000
3.640000,0.524621,1.405526,0.164318,-0.468392,0.174955,-0.009800,-0.058838,-0.155933,0.000000
3.660000,0.515241,1.408993,0.164122,-0.469548,0.171829,-0.009800,-0.057797,-0.156322,0.000000
3.680000,0.505838,1.412396,0.163926,-0.470683,0.168695,-0.009800,-0.056753,-0.156704,0.000000
3.700000,0.496413,1.415737,0.163730,-0.471797,0.165553,-0.009800,-0.055708,-0.157079,0.000000
3.720000,0.486965,1.419015,0.163534,-0.472890,0.162404,-0.009800,-0.054659,-0.157447,0.000000
3.740000,0.477496,1.422230,0.163338,-0.473962,0.159248,-0.009800,-0.053608,-0.157808,0.000000
3.760000,0.468006,1.425382,0.163142,-0.475013,0.156085,-0.009800,-0.052555,-0.158162,0.000000
3.780000,0.458495,1.428470,0.162946,-0.476043,0.152914,-0.009800,-0.051500,-0.158508,0.000000
3.800000,0.448963,1.431495,0.162750,-0.477052,0.149737,-0.009800,-0.050442,-0.158848,0.000000
3.820000,0.439412,1.434457,0.162554,-0.478040,0.146554,-0.009800,-0.049382,-0.159181,0.000000
3.840000,0.429841,1.437354,0.162358,-0.479006,0.143364,-0.009800,-0.048319,-0.159507,0.000000
3.860000,0.420251,1.440188,0.162162,-0.479951,0.140167,-0.009800,-0.047255,-0.159825,0.000000
3.880000,0.410642,1.442958,0.161966,-0.480875,0.136964,-0.009800,-0.046188,-0.160137,0.000000
3.900000,0.401015,1.445663,0.161770,-0.481777,0.133756,-0.009800,-0.045120,-0.160441,0.000000
